claim_key,paperId,stance,confidence,stance_summary,evidence_strength,study_type,finding,direction,evaluated_at,evaluated_by,prompt_version,claim_text_used
salt_limit,W2907525977,neutral,100,The paper focuses on newborn screening for congenital adrenal hyperplasia due to 21-hydroxylase deficiency.,strong,review,"Paper focuses on newborn screening for congenital adrenal hyperplasia, not sodium intake or health outcomes in infants",does not test it,2026-09-03 12:07:56,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W2913599548,neutral,100,"The paper focuses on diabetes management guidelines, not sodium intake in infancy and its health outcomes.",limited,review,"Guidelines focus on diabetes management, physical activity, and blood pressure; no mention of sodium intake or infant health outcomes.",does not test it,2026-09-03 13:45:08,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W2951867791,neutral,90,The paper found that estimated exposure to phosphates in infants exceeded the proposed acceptable daily intake.,strong,review,Phosphate exposure in infants exceeded ADI but no safety concerns noted for formula-fed infants,does not test it,2026-09-03 13:36:14,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W2971734969,neutral,90,No evidence found to support or refute the claim about sodium intake and health outcomes,limited,review,No evidence links chloride intake to health outcomes; chloride DRVs set based on sodium levels due to their close relationship,does not test it,2026-09-03 09:14:07,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W2972097376,neutral,30,Paper provides sodium intake guidelines but does not examine health outcomes of higher sodium in infancy,limited,review,Paper establishes sodium intake recommendations for children but does not address associations with health outcomes in infancy,does not test it,2026-09-02 04:50:49,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W2986168332,neutral,30,"Paper discusses sodium's blood pressure effects in adults, not infant health outcomes",limited,review,"Sodium intake's blood pressure effects are buffered, with limited benefits only in salt-sensitive hypertension",does not test it,2026-09-02 00:04:56,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W2991625253,neutral,30,Paper discusses salt's effects on blood pressure and vulnerable groups but does not address infant sodium intake specifically,limited,review,Salt sensitivity varies; high sodium harms vulnerable groups but evidence is controversial,does not test it,2026-09-02 00:01:38,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3008932987,neutral,90,The paper does not provide findings related to the claim about sodium intake in infancy and health outcomes.,limited,review,Review discusses diet's role in microbiota affecting cardiovascular risks but does not mention sodium intake in infants,does not test it,2026-09-03 13:03:05,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3013732490,neutral,90,Lack of intestinal NHE3 leads to worse health outcomes in mice,strong,other,"NHE3 deficiency causes metabolic acidosis, hyponatremia, and diarrhea in mice, but does not address sodium intake in infants",does not test it,2026-09-03 09:44:03,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3014346223,supports,75,High infant sodium intake associated with worse cardiovascular outcomes later in life,moderate,review,High sodium intake in infancy linked to higher blood pressure and cardiovascular risks later,agrees,2026-09-02 00:03:18,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3046677011,neutral,80,"Obesity in children and adolescents is associated with increased severity of COVID-19 and various health complications, but the paper does not directly address sodium intake and its impact on health outcomes.",moderate,review,"Obesity in children linked to comorbidities like insulin resistance and hypertension, but no mention of sodium intake or its effects",does not test it,2026-09-03 12:58:22,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3048059776,neutral,95,The paper does not provide evidence to support or refute the claim about higher sodium intake in infancy and health outcomes,limited,review,"Reviews SGLT proteins' roles in glucose transport and therapeutic targets, no mention of sodium intake or infant health outcomes",does not test it,2026-09-03 13:44:56,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3048084405,neutral,95,The paper does not provide evidence to support or refute the claim about sodium intake in infancy and health outcomes,limited,review,Placental ischemia leads to vascular dysfunction via bioactive factors and inflammation in preeclampsia,does not test it,2026-09-03 13:02:40,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3083704503,supports,85,High sodium intake correlated with fluid imbalance in PICU infants,moderate,cohort,High sodium intake linked to fluid imbalance in critically ill infants,agrees,2026-09-02 02:50:49,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3115845955,neutral,80,Higher fibre intake from certain food sources was associated with lower cardiometabolic risk score and HOMA-IR.,moderate,cohort,Higher dietary fibre from fruits/vegetables linked to lower cardiometabolic risk; fibre from potatoes associated with higher SBP.,does not test it,2026-09-03 10:08:45,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3118878276,neutral,80,High sodium intake increases risk of periodontal diseases,moderate,review,"High-sugar, high-fat, low-fiber diets linked to periodontal and chronic diseases; sodium not mentioned",does not test it,2026-09-03 13:20:58,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3126970248,neutral,80,"Uromodulin levels reflect kidney functioning mass and are associated with renal function, cardiovascular events, and overall mortality.",strong,review,"Uromodulin variations linked to kidney, cardiovascular, and mortality risks but no mention of sodium intake or infant health outcomes",does not test it,2026-09-03 13:43:01,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3128088968,neutral,30,Paper discusses dopamine's role in blood pressure but does not address sodium intake in infancy.,limited,review,Renal dopamine receptors regulate oxidative stress and sodium handling in blood pressure.,does not test it,2026-09-02 02:47:25,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3133207484,neutral,80,"The paper suggests that alternative sweeteners may promote cardiovascular complications and contribute to type 2 diabetes, but also mentions potential benefits from natural sweeteners.",moderate,review,Artificial sweeteners linked to cardiovascular risks; natural ones may reduce hyperglycemia and improve lipid metabolism,does not test it,2026-09-03 15:03:43,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3133291802,supports,85,"Paper links high sodium intake to hypertension in children, supporting the claim",moderate,review,"Excessive salt intake contributes to hypertension in children, especially those with excess weight",agrees,2026-09-02 02:48:31,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3135522947,neutral,90,The paper does not provide evidence to support or refute the claim about sodium intake and health outcomes in infancy,limited,review,Probiotics modulate immune/inflammatory mechanisms and gut microbiota but do not address sodium intake effects,does not test it,2026-09-03 12:12:49,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3136248949,neutral,90,"Liquid and powdered cow milk have high sodium content, and consumption can exceed the adequate intake for infants.",strong,cross-sectional,"Cow milk has high sodium content, with liquid milk exceeding adequate intake for infants even with dilution.",does not test it,2026-09-03 11:21:22,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3141413666,neutral,95,The paper does not provide insights on the association between sodium intake in infancy and health outcomes.,limited,review,"Gut microbiome influences hypertension via diet and lifestyle factors, but sodium intake in infancy is not discussed.",does not test it,2026-09-03 13:16:14,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3154580449,neutral,95,The paper does not provide findings related to the claim about sodium intake in infancy and health outcomes.,limited,review,Paper discusses freshwater salinization risks but does not address sodium intake in infants or health outcomes from dietary sodium.,does not test it,2026-09-03 12:44:48,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3187992181,neutral,95,The paper does not provide findings related to the claim about sodium intake and health outcomes.,limited,review,Paper discusses beta-thalassemia complications but does not mention sodium intake or its health effects in infants,does not test it,2026-09-03 12:06:50,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3193014840,neutral,90,"The paper discusses the role of sodium in the pathogenesis of hypertension and type 2 diabetes mellitus, but does not specifically address its impact in infancy.",limited,review,Sodium modulates inflammation and immune responses linked to T2DM and HTN via cytokines and metabolic pathways,does not test it,2026-09-03 10:31:58,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3198776197,neutral,30,"Paper focuses on hyponatremia diagnosis, not sodium intake's health impact",limited,review,"Review discusses hyponatremia causes, not sodium intake effects",does not test it,2026-09-02 03:22:46,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3203750371,neutral,80,"This paper identified a genetic cause for a rare kidney and heart disorder, but does not address the claim about sodium intake in infancy and health outcomes.",strong,case-report,Genetic RRAGD mutations cause salt-wasting tubulopathy and cardiomyopathy via mTOR activation,does not test it,2026-09-03 09:08:13,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3204142120,neutral,80,"Paper does not support the claim that higher sodium intake in infancy is associated with worse health outcomes, as it discusses the effects of hypoalbuminaemia (low levels of albumin, not high levels of sodium) on vascular health.",moderate,review,Albumin regulates vascular homeostasis; hypoalbuminaemia disrupts vascular functions and contributes to disease.,does not test it,2026-09-03 14:45:50,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3211312223,neutral,50,"Paper examines potassium levels and finerenone safety, not sodium intake in infants",limited,rct,Finerenone increased hyperkalemia risk compared to placebo in CKD/T2D patients,does not test it,2026-09-02 04:40:59,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W3213344865,neutral,30,"Paper discusses maternal diet effects on hypertension, not infant sodium intake",moderate,review,Maternal low-protein diet links to hypertension via renal and sympathetic mechanisms in offspring,does not test it,2026-09-02 00:02:27,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4205523840,neutral,90,The paper does not provide findings related to the association between sodium intake in infancy and health outcomes,strong,review,"Review discusses ω-3/ω-6 fatty acid ratios and their health impacts, but does not mention sodium intake or its effects in infancy",does not test it,2026-09-03 13:24:05,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4206470246,neutral,30,Paper reviews fluid homeostasis but does not examine sodium intake's health impact.,limited,review,Abstract discusses body water composition but does not address sodium intake effects.,does not test it,2026-09-02 00:07:13,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4212923506,neutral,30,"Paper discusses potassium's role in kidney health, not sodium's impact on infant outcomes",moderate,review,"Kidney function linked to potassium, not sodium, in children's blood pressure",does not test it,2026-09-02 00:49:47,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4214750427,neutral,100,"The paper focuses on cardiometabolic function in rodents, not sodium intake in infants.",strong,review,"Paper outlines methods for studying cardiometabolic functions in rodents, not sodium intake or infant health outcomes",does not test it,2026-09-03 15:59:02,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4214934755,neutral,90,Paper emphasizes reducing salt intake for cardiovascular disease prevention.,strong,review,"Reducing salt intake is recommended for ASCVD prevention, but no specific link to infant health outcomes is discussed",does not test it,2026-09-03 08:41:09,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4221067470,neutral,90,The paper does not provide evidence to support or refute the claim about sodium intake in infancy and health outcomes,limited,review,"Sodium is a modifiable factor in hypertension linked to endothelial dysfunction and gut microbiota, but no direct infant sodium-outcome link tested",does not test it,2026-09-03 09:25:23,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4229036110,neutral,100,"The paper focuses on Congenital Adrenal Hyperplasia and its related developments, not sodium intake in infancy.",limited,review,"Review discusses CAH pathophysiology, diagnostics, and long-term outcomes but does not mention sodium intake or health outcomes related to sodium in infancy.",does not test it,2026-09-03 12:20:56,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4232788693,neutral,95,"The paper focuses on body fluid compartments, dehydration, and fluid requirements, but does not address sodium intake and health outcomes in infancy.",limited,review,"Review focuses on fluid compartments, dehydration assessment, and fluid requirements, without addressing sodium intake or health outcomes in infancy.",does not test it,2026-09-03 15:52:17,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4248496302,neutral,100,"The paper focuses on mineralocorticoid resistance and its relationship to cardiovascular disease, not sodium intake in infancy.",limited,review,"Reviews aldosterone's role in cardiovascular disease via monogenic disorders, not sodium intake in infants",does not test it,2026-09-03 09:04:50,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4282931658,neutral,30,Paper discusses salt sensitivity mechanisms but does not address infant sodium intake effects,limited,other,αENaC deficiency linked to paradoxical BP rise on low-salt diets,does not test it,2026-09-02 00:07:46,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4293767794,neutral,80,The paper found that high sugar intake may contribute to inflammation in various diseases.,moderate,review,"High sugar intake linked to inflammation and chronic diseases like RA, MS, and IBD",does not test it,2026-09-03 12:40:08,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4293776903,supports,70,"Paper links high sodium intake to SIDS, a severe health outcome in infants",moderate,review,High sodium intake linked to SIDS via pulmonary edema and hypoxia in infants,agrees,2026-09-02 03:50:48,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4296983876,neutral,90,The paper does not provide information about the claim of higher sodium intake in infancy being associated with worse health outcomes.,limited,review,"Essential metals' homeostasis is critical for health, with imbalances linked to diseases, but no specific mention of sodium intake in infancy.",does not test it,2026-09-03 12:09:04,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4312001791,neutral,90,"The paper found that a specific gene mutation (LGR4) causes severe salt-wasting crises in infants, suggesting that high sodium intake may not be the primary cause of worse health outcomes in infancy.",strong,case-report,LGR4 mutations cause salt-wasting crises via disrupted WNT signaling and adrenal dysfunction,does not test it,2026-09-03 10:27:20,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4317624321,neutral,30,"Paper discusses disease affecting sodium intake, not sodium intake in infancy causing health issues",limited,review,"Diseases influence sodium intake, not sodium intake causing disease",does not test it,2026-09-02 01:01:32,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4318778556,neutral,95,The paper does not provide findings related to the claim about sodium intake and health outcomes in infants,limited,review,"Discusses blood pressure regulation and shock management, not sodium intake or infant health outcomes",does not test it,2026-09-03 16:02:06,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4377287956,neutral,30,Paper discusses sodium's health risks and reduction strategies but does not address infant sodium intake,moderate,review,Excessive sodium linked to diseases; strategies to reduce intake discussed,does not test it,2026-09-02 02:33:57,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4379233421,neutral,95,The paper does not provide findings related to sodium intake in infancy and its association with health outcomes.,limited,review,Dehydration in older adults linked to adverse health outcomes like hospitalization and mortality,does not test it,2026-09-03 13:45:42,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4381799520,neutral,30,Study found metabolic changes in rat kidneys with high salt but no health outcome data,limited,other,High salt diet altered kidney metabolism in rats via glycolysis and antioxidant pathways,does not test it,2026-09-02 01:03:07,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4384823096,neutral,90,The paper does not discuss sodium intake or its association with health outcomes in infancy.,strong,review,Paper discusses quercetin's health benefits but does not mention sodium intake or infant health outcomes.,does not test it,2026-09-03 12:19:41,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4386398825,neutral,20,Paper discusses phosphate biology but does not address sodium intake or infant health outcomes,limited,review,"Paper reviews phosphate metabolism mechanisms, not sodium's health effects in infancy",does not test it,2026-09-02 05:19:48,qwen3:8b,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4386624506,neutral,80,"The paper discusses calcium intake in CKD patients, but does not directly address the claim about sodium intake in infancy and health outcomes.",moderate,review,Paper discusses calcium management in CKD without mentioning sodium or infant health outcomes,does not test it,2026-09-03 09:17:25,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4390664633,supports,90,"Excessive sodium intake in extremely low birth weight infants is associated with increased morbidity, justifying efforts to decrease sodium excess.",strong,cohort,"Excess sodium intake in ELBW infants linked to increased morbidity (PDA, IVH, ROP)",agrees,2026-09-03 11:31:38,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4392081744,neutral,90,"The paper found no evidence that sodium intake in infancy is associated with worse health outcomes, as it focuses on albumin levels and their underlying causes.",strong,review,Discusses hypoalbuminaemia causes like malnutrition but not sodium intake's role,does not test it,2026-09-03 14:13:37,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4399656619,neutral,90,"The paper discusses risks of iodine excess leading to thyroid dysfunction, contradicting the claim about sodium intake and health outcomes.",strong,review,Paper discusses iodine excess risks but does not address sodium intake or its health effects in infancy,does not test it,2026-09-03 14:49:20,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4399861455,neutral,80,The paper found that routine contamination of food sources could lead to DON intake levels above PMTDI limits in infants and children.,moderate,review,Dietary DON exposure harms children's health; regulatory limits may insufficiently protect infants.,does not test it,2026-09-03 16:53:01,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4409113197,neutral,100,"The paper focuses on renal function assessment methods, not sodium intake in infancy or its health outcomes.",limited,review,Reviews renal function assessment methods without addressing sodium intake or health outcomes in infants,does not test it,2026-09-03 18:26:38,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
salt_limit,W4413020051,neutral,95,The paper does not provide findings related to the claim about sodium intake in infancy and health outcomes.,limited,review,"Reviews pathways in hypertensive kidney injury, not sodium intake or infant health outcomes",does not test it,2026-09-03 16:52:50,qwen3-8b-gpu,current,Higher sodium intake in infancy is associated with worse health outcomes
screen_attention,W177704084,neutral,80,"Preterm children have an increased risk for later attentional problems, but the study does not directly address early screen exposure.",moderate,cross-sectional,"Preterm toddlers showed attention differences in distractibility, but not all areas; experimental measures better detected these than global assessments.",does not test it,2026-09-03 11:51:12,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W2025857698,supports,80,The paper found that television exposure in young children could lead to various issues including attention problems,moderate,review,Television exposure linked to attention disorder and behavior problems in young children,agrees,2026-09-03 16:14:05,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W2102707475,neutral,90,"The paper describes the design and objectives of a study on neurodevelopmental disorders, but does not report findings related to the claim about screen exposure and attention problems.",limited,cohort,"Study focuses on genetic and environmental factors in twins with autism/ADHD, without measuring screen exposure or attention problems.",does not test it,2026-09-03 08:54:31,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W2124652886,supports,70,Meta-analysis found small positive link between media use and ADHD-related behaviors,strong,meta-analysis,Media use linked to small ADHD-related behaviors association,agrees,2026-09-02 04:29:29,qwen3:8b,current,Early screen exposure is associated with later attention problems
screen_attention,W2265940758,supports,80,The paper found that the DRD4 4-repeat allele and certain environmental factors are associated with hyperactive-impulsive symptoms in ADHD,moderate,case-control,"Television viewing habits were a main effect on ADHD symptoms, but no direct link to attention problems was specified.",agrees,2026-09-03 11:50:46,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W2411680216,neutral,30,"Paper examines hyperactivity, not screen exposure, and its long-term mental health impacts.",moderate,cohort,"Preschool hyperactivity linked to later mental health issues, with sex differences noted.",does not test it,2026-09-02 02:58:02,qwen3:8b,current,Early screen exposure is associated with later attention problems
screen_attention,W2520292046,neutral,80,"OXTR gene variant affects maternal behaviour at 48 months through mothers' executive function, but no association found with dopamine SNPs",moderate,cohort,"Study examines oxytocin gene variants and maternal behavior at 48 months, not screen exposure or attention problems",does not test it,2026-09-03 16:49:11,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W2566114807,neutral,30,"Study tests attention training via screen, not screen exposure's link to attention problems",moderate,rct,Screen-based attention training tested in infants at ADHD risk,does not test it,2026-09-02 02:57:48,qwen3:8b,current,Early screen exposure is associated with later attention problems
screen_attention,W2609382273,refutes,90,The paper found that an increase in ADHD-related behaviors led to an increase in violent media use over time.,strong,cohort,"ADHD-related behaviors predicted increased violent media use, not vice versa",disagrees,2026-09-03 10:18:45,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W2895630669,supports,65,Paper found small link between screen media use and ADHD-related behaviors,moderate,review,Small association between screen media use and ADHD-related behaviors,agrees,2026-09-02 04:53:08,qwen3:8b,current,Early screen exposure is associated with later attention problems
screen_attention,W2900105928,supports,80,The paper found that habitual media use may alter attention processes over time.,moderate,cross-sectional,"Habitual media use may alter executive attention processes over time, but mechanisms remain unclear",agrees,2026-09-03 18:27:28,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W2911560528,neutral,100,"The paper focuses on mothers' perspectives on play preferences and strategies for regulating ADHD symptoms in children with ADHD, not on the impact of screen exposure on attention problems.",limited,cross-sectional,"Mothers noted video games had a deleterious effect on ADHD symptoms, but study focused on play's impact on ADHD, not screen exposure's link to attention problems",does not test it,2026-09-03 10:32:13,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W2912327980,neutral,95,"The paper focuses on developing a screening protocol for FASD, not on the association between early screen exposure and later attention problems.",strong,cohort,"Study focuses on FASD diagnosis via eye movements and psychometric tests, not screen exposure or attention problems",does not test it,2026-09-03 15:49:47,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W2937461649,supports,85,Study found higher screen time associated with increased inattention and ADHD symptoms,moderate,cohort,Higher screen-time linked to increased inattention and ADHD symptoms in preschoolers,agrees,2026-09-02 01:32:15,qwen3:8b,current,Early screen exposure is associated with later attention problems
screen_attention,W2969249563,supports,90,Increased portable screen time was associated with decreased attention in kindergarteners,strong,cross-sectional,"Increased portable screen time was linked to decreased attention in kindergarteners, with no significant moderation by content.",agrees,2026-09-03 18:37:24,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W2972274062,neutral,80,Balanced bilingualism may provide additional benefits to executive functioning development.,moderate,cohort,Balanced bilingualism was linked to higher nonverbal executive functioning scores in 3-year-olds from Spanish-speaking homes.,does not test it,2026-09-03 19:00:28,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3024197023,neutral,80,"The paper found no evidence of early screen exposure being associated with later attention problems in adolescents, but rather a link between technology use and sleep quality.",moderate,cohort,Passive tech use linked to sleep duration in non-ADHD teens; poor sleep associated with more active next-day tech use,does not test it,2026-09-03 11:50:59,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3033099226,neutral,85,Short sleep duration in preschool years and sudden decrease at age 3 are associated with increased probability of hyperactivity-inattention problems,moderate,cohort,Short sleep duration and sudden sleep decreases in preschool linked to increased hyperactivity-inattention problems in children,does not test it,2026-09-03 10:29:40,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3094913008,supports,85,Early media use negatively predicts later attention abilities,moderate,cohort,Cumulative media use (including screen time) at 18 months predicted reduced focused attention at 22 and 26 months.,agrees,2026-09-03 15:48:01,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3108586453,neutral,95,The paper does not provide evidence to support or refute the claim about the association between early screen exposure and later attention problems.,limited,review,Paper discusses educational benefits of digital books without addressing attention problems,does not test it,2026-09-03 18:27:52,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3120061037,mixed,85,Long-term high touchscreen use is linked to faster attention capture and reduced self-directed attention control,moderate,cohort,High touchscreen use linked to faster exogenous attention and reduced endogenous control in preschoolers,both,2026-09-03 15:24:55,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3133013268,mixed,80,The paper does not directly address the claim about early screen exposure and later attention problems.,moderate,review,"Associations between digital technology use and attention vary by user characteristics, context, and technology type; no uniform effect was found.",both,2026-09-03 13:18:42,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3133144744,supports,80,"Mobile use in preschoolers linked to attention problems and poorer socio-cognitive skills, but not emotion recognition",moderate,cross-sectional,MTSD use linked to attentional task differences and worse theory of mind,agrees,2026-09-03 15:41:26,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3133957043,neutral,95,Screen exposure during early childhood increases the risk of preschool myopia,strong,cohort,"Screen exposure linked to preschool myopia, with outdoor activity mitigating risk for children with myopic parents",does not test it,2026-09-03 15:44:38,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3135914793,neutral,90,The paper found a correlation between the severity of ADHD symptoms and excessive use of video games.,strong,cross-sectional,ADHD children showed higher video game addiction scores and prolonged use linked to ADHD symptom severity,does not test it,2026-09-03 14:50:28,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3163837537,neutral,80,The paper found no significant correlation between early screen exposure (total hours of media consumed) and later attention problems,moderate,cross-sectional,Media multitasking linked to negative mental health; video games linked to better mental health; no significant total media hour correlations,does not test it,2026-09-03 14:58:32,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3170980561,neutral,95,The paper focuses on understanding and analyzing normative conceptions of digital well-being and the role of smartphone and screen time metrics.,strong,cross-sectional,"Analyzes distraction as ambivalent practices disrupting normative digital wellness concepts, without testing screen exposure's link to attention problems",does not test it,2026-09-03 18:18:08,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3177836444,neutral,40,Paper investigated screen time's impact on preterm children's development but did not report specific findings on attention problems,moderate,cohort,Study aimed to assess screen time's link to cognitive/behavior outcomes in preterm children,does not test it,2026-09-02 02:12:02,qwen3:8b,current,Early screen exposure is associated with later attention problems
screen_attention,W3185370918,neutral,80,The paper found potential risks associated with excessive screen exposure for children.,moderate,review,Excessive screen exposure may pose developmental risks but does not specifically address attention problems,does not test it,2026-09-03 17:50:49,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3196084450,neutral,80,"Animation features, particularly fantasy, impacted children's executive function, while screen exposure time was not directly addressed.",moderate,cross-sectional,"High-fantasy animations temporarily weakened inhibitory control in 4-6 year-olds, but no long-term effects were measured.",does not test it,2026-09-03 17:04:07,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3203754993,refutes,85,Videogame time was linked to better selective attention in children aged 4-7 years.,moderate,cross-sectional,Videogame time was significantly positively associated with selective attention in young children,disagrees,2026-09-03 16:36:59,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3207647360,neutral,95,"The paper discusses the environmental, social, and spiritual implications of the 'Earthrise' photograph, not early screen exposure and attention problems.",limited,other,"Paper discusses planetary health initiatives, no mention of screen exposure or attention problems",does not test it,2026-09-03 17:30:44,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W3212183449,neutral,80,"The paper found that certain factors, including male sex and tutoring difficulties, are associated with increased hyperactivity/inattention.",moderate,cross-sectional,"Sleeping difficulties and schooling arrangements linked to hyperactivity-inattention, but screen exposure not measured",does not test it,2026-09-03 10:02:28,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
screen_attention,W4200338643,refutes,90,The paper found no evidence that early attention training improves attention in infants at risk of ADHD,strong,rct,No significant difference in attention outcomes between screen-exposed control group and attention-training intervention group,disagrees,2026-09-03 10:27:39,qwen3-8b-gpu,current,Early screen exposure is associated with later attention problems
